name,cas_number,smiles,molecular_formula,delta_d,delta_p,delta_h,molecular_weight,boiling_point,density,molar_volume,category,ghs_hazard,confidence,source_count,source,source_url,hidden
"Isoprene (2-Methyl-1,3-Butadiene)",78-79-5,,,14.7,1.4,4.1,,,,100.9,other,,0.55,2,hansen_a1,,
Isopropyl acetate (isopropyl ethanoate),108-21-4,,C5H10O2,14.9,4.5,8.2,102.13,,,117.1,ester,,0.7,3,accudyne_solvents,,
Isopropyl Amine (2-Propan Amine),75-31-0,,,14.8,4.4,6.6,,,,86.8,amine,,0.55,2,hansen_a1,,
Isopropyl Benzene (Cumene),98-82-8,,,18.1,1.2,1.2,,,,139.1,aromatic,,0.55,2,hansen_a1,,
Isopropyl Chloride (2-Chloro Propane),75-29-6,,,15.9,8.3,2.1,,,,91.7,halogenated,,0.55,2,hansen_a1,,
Isopropyl Ether,108-20-3,,,13.7,3.9,2.3,,,,140.9,ether,,0.55,2,hansen_a1,,
Isopropyl Palmitate,142-91-6,,,14.3,3.9,3.7,,,,330.0,other,,0.55,2,hansen_a1,,
Isovaleraldehyde,590-86-3,,,14.7,9.5,5.0,,,,106.0,aldehyde,,0.55,2,hansen_a1,,
Isovaleric Acid,503-74-2,,,16.4,4.1,10.7,,,,111.0,acid,,0.55,2,hansen_a1,,
Isoxazole,288-14-2,,,18.8,13.4,11.2,,,,64.1,heterocyclic,,0.55,2,hansen_a1,,
Ketene,463-51-4,,,15.4,7.3,5.8,,,,53.0,other,,0.55,2,hansen_a1,,
l-Dopa,59-92-7,,,18.0,8.2,20.3,,,,,other,,0.4,1,hspip_solvents,,
L-Menthol,2216-51-5,,,16.6,4.7,10.6,,,,175.6,alcohol,,0.55,2,hansen_a1,,
L-Menthone,10458-14-7,,,17.0,8.1,4.4,,,,172.3,other,,0.55,2,hansen_a1,,
L-Menthyl Acetate,2623-23-6,,,16.8,4.7,4.9,,,,215.8,ester,,0.55,2,hansen_a1,,
l-Tyrosine,60-18-4,,,17.5,6.9,17.2,,,,,other,,0.4,1,hspip_solvents,,
Lactic Acid (DL),50-21-5,,,17.0,8.3,28.4,,,,72.1,acid,,0.55,2,hansen_a1,,
Lauryl Methacrylate,142-90-5,,,14.4,2.2,5.1,,,,293.1,ester,,0.55,2,hansen_a1,,
m-Chloroaniline,108-42-9,,,20.6,9.9,9.8,,,,105.0,amine,,0.55,2,hansen_a1,,
m-Cresol,,,,18.0,5.1,12.9,,,,104.7,alcohol,,0.25,1,hansen_a1,,
m-Dichlorobenzene,541-73-1,,,19.7,5.1,2.7,,,,114.8,halogenated,,0.55,2,hansen_a1,,
Maleic Anhydride,108-31-6,,,20.2,18.1,12.6,,,,66.3,other,,0.55,2,hansen_a1,,
Malononitrile,109-77-3,,,17.7,18.4,6.7,,,,55.5,nitrile,,0.55,2,hansen_a1,,
Meclofenoxate (Base Only),51-68-3,,,16.0,6.2,9.0,,,,198.3,other,,0.55,2,hansen_a1,,
Menthofuran,494-90-6,,,17.2,4.6,5.6,,,,158.0,ether,,0.55,2,hansen_a1,,
Mesityl Oxide,141-79-7,,,16.4,6.1,6.1,,,,115.6,ketone,,0.55,2,hansen_a1,,
Mesitylene,108-67-8,,,18.0,0.0,0.6,,,,139.8,aromatic,,0.55,2,hansen_a1,,
Methacrylaldehyde,78-85-3,,,15.7,11.1,7.4,,,,83.3,aldehyde,,0.55,2,hansen_a1,,
Methacrylamide,79-39-0,,,15.8,11.0,11.6,,,,76.0,other,,0.55,2,hansen_a1,,
Methacrylic Acid,79-41-4,,,15.8,2.8,10.2,,,,84.8,acid,,0.55,2,hansen_a1,,
Methacrylonitrile,126-98-7,,,15.8,15.1,5.4,,,,83.9,nitrile,,0.55,2,hansen_a1,,
Methane (Liquid B.P.),74-82-8,,,14.0,0.0,0.0,,,,,other,,0.4,1,hspip_solvents,,
Methanoic acid (formic acid),64-18-6,,CH2O2,14.3,11.9,16.6,46.03,,,37.8,acid,,0.55,2,accudyne_solvents,,
Methanol (methyl alcohol),67-56-1,,CH4O,15.1,12.3,22.3,32.04,,,40.7,alcohol,,0.7,4,accudyne_solvents,,
Methoxy Methanol,4461-52-3,,,16.0,9.0,18.5,,,,,alcohol,,0.4,1,hspip_solvents,,
Methoxyhexanone (Pentoxone),107-70-0,,,15.3,6.0,5.9,,,,143.5,other,,0.55,2,hansen_a1,,
Methyl 1-Propenyl Ether,7319-16-6,,,15.0,4.3,5.7,,,,93.5,ether,,0.55,2,hansen_a1,,
Methyl acetate,79-20-9,,C3H6O2,15.5,7.2,7.6,74.08,,,79.7,ester,,0.7,3,accudyne_solvents,,
Methyl Aceto Acetate,105-45-3,,,16.4,8.6,8.9,,,,108.3,ester,,0.55,2,hansen_a1,,
Methyl Acetylene,74-99-7,,,15.1,3.8,9.2,,,,59.6,other,,0.55,2,hansen_a1,,
Methyl Acrylate,96-33-3,,,15.3,6.7,9.4,,,,90.3,ester,,0.55,2,hansen_a1,,
Methyl Allyl Cyanide,16529-56-9,,,16.4,11.3,5.1,,,,97.7,nitrile,,0.55,2,hansen_a1,,
Methyl Amine,74-89-5,,,13.0,7.3,17.3,,,,44.4,amine,,0.55,2,hansen_a1,,
Methyl Amyl Acetate,108-84-9,,,15.2,3.1,6.8,,,,167.4,ester,,0.55,2,hansen_a1,,
Methyl Benzoate,93-58-3,,,18.9,8.2,4.7,,,,124.9,ester,,0.55,2,hansen_a1,,
Methyl Bromide,74-83-9,,,17.0,8.8,2.6,,,,56.8,halogenated,,0.55,2,hansen_a1,,
Methyl Butyl K etone,591-78-6,,,15.3,6.1,4.1,,,,123.6,other,,0.55,2,hansen_a1,,
Methyl Chloride,74-87-3,,,15.3,6.1,3.9,,,,55.4,halogenated,,0.55,2,hansen_a1,,
Methyl Chloroformate,79-22-1,,,16.3,9.5,8.5,,,,77.3,ester,,0.55,2,hansen_a1,,
Methyl Cyanoacetate,105-34-0,,,16.8,14.8,9.1,,,,88.3,ester,,0.55,2,hansen_a1,,
Methyl Cyclohexane,108-87-2,,,16.0,0.0,1.0,,,,128.3,hydrocarbon,,0.55,2,hansen_a1,,
Methyl Cyclopentane,96-37-7,,,16.0,0.0,1.0,,,,,hydrocarbon,,0.4,1,hspip_solvents,,
Methyl Ethyl Ether,540-67-0,,,14.7,4.9,6.2,,,,84.1,ether,,0.55,2,hansen_a1,,
Methyl Ethyl Ketone,,,,16.0,9.0,5.1,,,,90.1,ketone,,0.25,1,hansen_a1,,
Methyl Ethyl Ketoxime,96-29-7,,,14.7,4.9,7.8,,,,94.8,other,,0.55,2,hansen_a1,,
Methyl Formate,107-31-3,,,15.3,8.4,10.2,,,,62.2,ester,,0.55,2,hansen_a1,,
Methyl Furoate,611-13-2,,,17.4,6.9,9.7,,,,107.0,other,,0.55,2,hansen_a1,,
Methyl Glyoxal,78-98-8,,,15.5,16.1,9.7,,,,68.9,other,,0.55,2,hansen_a1,,
Methyl Hydrazine,60-34-4,,,16.2,8.7,14.8,,,,52.7,other,,0.55,2,hansen_a1,,
Methyl Hydroperoxide,3031-73-0,,,15.0,15.0,30.0,,,,24.1,other,,0.55,2,hansen_a1,,
Methyl Iodide,74-88-4,,,17.5,7.7,5.3,,,,62.3,other,,0.55,2,hansen_a1,,
Methyl Isoamyl K etone,110-12-3,,,16.0,5.7,4.1,,,,142.8,other,,0.55,2,hansen_a1,,
Methyl Isobutyl Carbinol,108-11-2,,,15.4,3.3,12.3,,,,127.2,other,,0.55,2,hansen_a1,,
Methyl Isobutyl Ketone,,,,15.3,6.1,4.1,,,,125.8,ketone,,0.25,1,hansen_a1,,
Methyl Isocyanate,624-83-9,,,15.6,7.3,2.5,,,,61.8,other,,0.55,2,hansen_a1,,
Methyl Isopropenyl Ketone,814-78-8,,,15.9,12.1,4.5,,,,99.3,ketone,,0.55,2,hansen_a1,,
Methyl Isothiocyanate,556-61-6,,,17.3,16.2,10.1,,,,68.4,other,,0.55,2,hansen_a1,,
Methyl Mercaptan,74-93-1,,,16.6,7.7,8.6,,,,54.1,sulfur compound,,0.55,2,hansen_a1,,
Methyl methacrylate,80-62-6,,C5H8O2,15.8,6.5,5.4,100.12,,,106.1,ester,,0.7,3,accudyne_solvents,,
Methyl n-Amyl K etone,,,,16.2,5.7,4.1,,,,139.8,other,,0.25,1,hansen_a1,,
Methyl n-Propyl Ketone,107-87-9,,,16.0,7.6,4.7,,,,106.7,ketone,,0.55,2,hansen_a1,,
Methyl Nitrate,598-58-3,,,15.8,14.0,4.8,,,,63.8,other,,0.55,2,hansen_a1,,
Methyl Oleate,112-62-9,,,14.5,3.9,3.7,,,,340.0,other,,0.55,2,hansen_a1,,
Methyl Phenyl Sulfid,,,,19.6,4.8,4.7,,,,117.4,aromatic,,0.25,1,hansen_a1,,
Methyl Phenyl Sulfide,100-68-5,,,19.6,4.8,4.7,,,,,aromatic,,0.4,1,hspip_solvents,,
Methyl Phenyl Sulfone,3112-85-4,,,20.0,16.9,7.8,,,,124.6,sulfoxide,,0.55,2,hansen_a1,,
Methyl Phosphonic Difluorid,,,,14.0,14.0,8.4,,,,73.9,other,,0.25,1,hansen_a1,,
Methyl Phosphonic Difluoride,676-99-3,,,14.0,14.0,8.4,,,,,other,,0.4,1,hspip_solvents,,
Methyl Propionate,554-12-1,,,15.5,6.5,7.7,,,,96.8,ester,,0.55,2,hansen_a1,,
Methyl Riboside,,,,17.0,12.0,32.8,,,,,other,,0.25,1,hspip_solvents,,
Methyl Salicylate,119-36-8,,,18.1,8.0,13.9,,,,129.6,other,,0.55,2,hansen_a1,,
Methyl Silane,992-94-9,,,15.5,3.3,0.0,,,,71.0,other,,0.55,2,hansen_a1,,
Methyl Sulfolane,872-93-5,,,19.4,17.4,5.3,,,,112.7,sulfoxide,,0.55,2,hansen_a1,,
Methyl Thiocyanate,556-64-9,,,17.3,15.0,6.0,,,,68.5,other,,0.55,2,hansen_a1,,
Methyl Vinyl Ether,107-25-5,,,14.9,5.3,6.3,,,,75.2,ether,,0.55,2,hansen_a1,,
Methyl Vinyl Ketone,78-94-4,,,15.6,12.5,5.0,,,,81.2,ketone,,0.55,2,hansen_a1,,
Methyl Vinyl Sulfid,,,,16.4,4.9,6.0,,,,82.1,other,,0.25,1,hansen_a1,,
Methyl Vinyl Sulfide,1822-74-8,,,16.4,4.9,6.0,,,,,sulfur compound,,0.4,1,hspip_solvents,,
Methyl Vinyl Sulfone,3680-02-2,,,16.8,19.6,4.8,,,,87.6,sulfoxide,,0.55,2,hansen_a1,,
Methyl-1-Propynyl Ether,13169-01-2,,,15.7,6.3,5.9,,,,85.4,ether,,0.55,2,hansen_a1,,
Methyl-4-Toluenesulfonate,80-48-8,,,19.6,15.3,3.8,,,,152.6,aromatic,,0.55,2,hansen_a1,,
Methyl-p-Toluate,99-75-2,,,19.0,6.5,3.8,,,,140.4,other,,0.55,2,hansen_a1,,
Methyl-t-Butyl Ether,1634-04-4,,,14.8,4.3,5.0,,,,119.8,ether,,0.55,2,hansen_a1,,
Methylal (Dimethoxymethane),,,,15.0,1.8,8.6,,,,169.4,other,,0.25,1,hansen_a1,,
Methylene Dichloride,75-09-2,,,18.2,6.3,6.1,,,,63.9,halogenated,,0.4,1,hansen_a1,,
Methylene Diiodide,,,,17.8,3.9,5.5,,,,80.5,other,,0.25,1,hansen_a1,,
Mono 2-Ethyl-Hexyl Phthalate (MEHP) Phthalic acid mono-(2-,,,,17.3,6.2,6.8,,,,265.0,ester,,0.25,1,hansen_a1,,
Morpholine,110-91-8,,C4H9NO,18.8,4.9,9.2,87.12,,,87.1,amine,,0.7,3,accudyne_solvents,,
Morpholine/Acetic Acid,,,,17.2,20.3,18.4,,,,,amine,,0.25,1,hansen_a1,,
"N,N,N,N-Tetramethylthiourea",2782-91-4,,,17.3,6.0,10.5,,,,132.2,other,,0.55,2,hansen_a1,,
"N,N-Dibutyl Formamide",761-65-9,,,15.5,8.9,6.2,,,,182.0,amide,,0.55,2,hansen_a1,,
"N,N-Dichloroethyl Amine",334-22-5,,,16.8,7.6,7.7,,,,98.3,amine,,0.55,2,hansen_a1,,
"N,N-Dichloromethyl Amine",7651-91-4,,,16.8,7.6,8.0,,,,90.8,amine,,0.55,2,hansen_a1,,
"N,N-Diethyl Acetamide",685-91-6,,,16.4,11.3,7.5,,,,124.5,amide,,0.55,2,hansen_a1,,
"N,N-Diethyl Formamide",617-84-5,,,16.4,11.4,9.2,,,,111.4,amide,,0.55,2,hansen_a1,,
"N,N-Dimethyl Acetamide",127-19-5,,,16.8,11.5,10.2,,,,92.5,amide,,0.55,2,hansen_a1,,
"N,N-Dimethyl Butyramide",760-79-2,,,16.4,10.6,7.4,,,,127.8,other,,0.55,2,hansen_a1,,
"N,N-Dimethylformamide (DMF)",68-12-2,,C3H7NO,17.4,13.7,11.3,73.09,,,77.0,amide,,0.55,2,accudyne_solvents,,
N-(2-Hydroxyethyl)-2-Pyrrolidone,3445-11-2,,,18.0,9.2,15.7,,,,113.4,amide,,0.55,2,hansen_a1,,
N-Acetyl Caprolactam,1888-91-1,,,18.9,8.7,4.8,,,,155.0,amide,,0.55,2,hansen_a1,,
N-Acetyl Morpholine,1696-20-4,,,18.3,5.3,7.8,,,,115.6,amine,,0.55,2,hansen_a1,,
N-Acetyl Piperidine,618-42-8,,,18.5,10.0,6.5,,,,125.8,amine,,0.55,2,hansen_a1,,
N-Acetyl Pyrrolidone,932-17-2,,,17.8,13.1,8.3,,,,127.0,amide,,0.55,2,hansen_a1,,
N-Benzyl Pyrrolidone,5291-77-0,,,18.2,6.1,5.6,,,,160.0,amide,,0.55,2,hansen_a1,,
n-Butyl Acetate,,,,15.8,3.7,6.3,,,,132.5,ester,,0.25,1,hansen_a1,,
n-Butyl Aceto Acetate,591-60-6,,,16.6,5.8,7.3,,,,164.3,ester,,0.55,2,hansen_a1,,
n-Butyl Acrylate,141-32-2,,,15.6,6.2,4.9,,,,143.8,ester,,0.55,2,hansen_a1,,
n-Butyl Amine,109-73-9,,,16.2,4.5,8.0,,,,99.0,amine,,0.55,2,hansen_a1,,
N-Butyl Amine/Acetic Acid,,,,16.0,20.3,18.4,,,,,amine,,0.25,1,hansen_a1,,
n-Butyl Butyrate,109-21-7,,,15.6,2.9,5.6,,,,166.7,ester,,0.55,2,hansen_a1,,
n-Butyl Cyclohexane,1678-93-9,,,16.2,0.0,0.6,,,,176.7,hydrocarbon,,0.55,2,hansen_a1,,
n-Butyl Cyclopentane,2040-95-1,,,16.4,0.0,1.0,,,,162.0,hydrocarbon,,0.55,2,hansen_a1,,
n-Butyl Methacrylate,97-88-1,,,15.6,6.4,6.6,,,,159.4,ester,,0.55,2,hansen_a1,,
n-Butyl Propionate,590-01-2,,,15.7,5.5,5.9,,,,149.7,ester,,0.55,2,hansen_a1,,
N-Butyl Pyrrolidone,,,,17.5,9.9,5.8,,,,148.0,amide,,0.25,1,hansen_a1,,
n-Butyl Salicylate,2052-14-4,,,17.9,4.8,11.7,,,,181.7,other,,0.55,2,hansen_a1,,
n-Butylbenzene,104-51-8,,,17.4,0.1,1.1,,,,157.0,aromatic,,0.55,2,hansen_a1,,
n-Butyramide,541-35-5,,,16.9,13.7,12.3,,,,98.4,other,,0.55,2,hansen_a1,,
N-Chlorodimethylamine,1585-74-6,,,16.0,7.8,7.9,,,,87.4,amine,,0.55,2,hansen_a1,,
N-Cyclohexyl-2-Pyrrolidone,6837-24-7,,,18.2,6.8,6.5,,,,163.0,amide,,0.55,2,hansen_a1,,
N-Ethyl Formamide,627-45-2,,,17.2,10.0,14.0,,,,76.5,amide,,0.55,2,hansen_a1,,
N-Ethyl-2-Pyrrolidone,2687-91-4,,,18.0,12.0,7.0,,,,113.9,amide,,0.55,2,hansen_a1,,
N-Formyl Hexamethylene Imine,25114-81-2,,,18.5,10.4,7.6,,,,127.0,other,,0.55,2,hansen_a1,,
N-Formyl Piperidine,2591-86-8,,,18.7,10.6,7.8,,,,111.5,amine,,0.55,2,hansen_a1,,
n-Heptane,142-85-5,,C7H16,15.3,0.0,0.0,100.21,,,147.4,hydrocarbon,,0.4,1,accudyne_solvents,,
n-Heptyl Acetate,112-06-1,,,15.8,2.9,5.5,,,,181.1,ester,,0.55,2,hansen_a1,,
n-Hexane,,,,14.9,0.0,0.0,,,,131.6,hydrocarbon,,0.25,1,hansen_a1,,
N-Methyl Acetamide,79-16-3,,,16.9,18.7,13.9,,,,76.9,amide,,0.55,2,hansen_a1,,
N-Methyl Formamide,123-39-7,,,17.4,18.8,15.9,,,,59.1,amide,,0.55,2,hansen_a1,,
N-Methyl Morpholine-N-Oxide,7529-22-8,,,19.0,16.1,10.2,,,,97.6,amine,,0.55,2,hansen_a1,,
N-Methyl Pyrrolidine,120-94-5,,,17.0,2.8,6.9,,,,104.0,other,,0.55,2,hansen_a1,,
N-Methyl-2-pyrrolidine,872-50-4,,C5H9NO,18.0,12.3,7.2,99.13,,,96.5,other,,0.55,2,accudyne_solvents,,
N-Methyl-2-Pyrrolidone,,,,18.0,12.3,7.2,,,,96.5,amide,,0.25,1,hansen_a1,,
N-Methylaniline,100-61-8,,,19.5,6.0,11.5,,,,108.4,amine,,0.55,2,hansen_a1,,
N-n-Butyl Pyrrolidone,3470-98-2,,,17.5,9.9,5.8,,,,,amide,,0.4,1,hspip_solvents,,
n-Pentyl Propionate,624-54-4,,,15.8,5.2,5.7,,,,165.3,ester,,0.55,2,hansen_a1,,
n-Propyl Acetate,,,,15.3,4.3,7.6,,,,115.3,ester,,0.25,1,hansen_a1,,
n-Propyl Nitrate,627-13-4,,,15.8,11.3,4.1,,,,99.7,other,,0.55,2,hansen_a1,,
n-Propyl Propanoate,106-36-5,,,15.5,5.6,5.7,,,,,other,,0.4,1,hspip_solvents,,
n-Tetradecane,629-59-4,,,16.2,0.0,0.0,,,,261.3,hydrocarbon,,0.55,2,hansen_a1,,
Naphtha.High-Flash,8030-30-6,,,17.9,0.7,1.8,,,,181.8,hydrocarbon,,0.55,2,hansen_a1,,
Naphthalene,91-20-3,,,19.2,2.0,5.9,,,,111.5,aromatic,,0.55,2,hansen_a1,,
Nicotine,54-11-5,,,18.5,7.8,6.5,,,,160.7,other,,0.55,2,hansen_a1,,
Nitric Acid,7697-37-2,,,13.5,18.0,18.6,,,,,acid,,0.4,1,hspip_solvents,,
Nitrobenzene,98-95-3,,,20.0,8.6,4.1,,,,102.7,nitro,,0.55,2,hansen_a1,,
Nitroethane,79-24-3,,,16.0,15.5,4.5,,,,71.5,nitro,,0.55,2,hansen_a1,,
Nitroethylene,3638-64-0,,,16.3,16.6,5.0,,,,59.9,other,,0.55,2,hansen_a1,,
Nitroglycerin (Glyceryl Trinitrate),55-63-0,,,16.2,17.8,5.9,,,,142.5,other,,0.55,2,hansen_a1,,
Nitromethane,75-52-5,,CH3NO2,15.8,18.8,5.1,61.04,,,54.3,nitro,,0.7,3,accudyne_solvents,,
Nitrosobenzene,586-96-9,,,20.0,12.7,4.0,,,,89.3,aromatic,,0.55,2,hansen_a1,,
Nonane,111-84-2,,,15.7,0.0,0.0,,,,179.7,hydrocarbon,,0.55,2,hansen_a1,,
Nonyl Phenol,104-40-5,,,16.5,4.1,9.2,,,,231.0,alcohol,,0.55,2,hansen_a1,,
Nonyl Phenoxy Ethanol,27986-36-3,,,16.7,10.2,8.4,,,,275.0,alcohol,,0.55,2,hansen_a1,,
Norephedrin,299-42-3,,,18.0,10.7,24.1,,,,141.9,other,,0.55,2,hansen_a1,,
o-Bromoanisole,578-57-4,,,19.8,8.4,6.7,,,,124.5,ether,,0.55,2,hansen_a1,,
o-Bromochlorobenzene,694-80-4,,,20.3,7.7,4.6,,,,116.9,halogenated,,0.55,2,hansen_a1,,
o-Bromostyrene,2039-88-5,,,19.5,5.2,5.3,,,,130.0,halogenated,,0.55,2,hansen_a1,,
o-Bromotoluene,95-46-5,,,19.3,5.0,4.2,,,,119.0,halogenated,,0.55,2,hansen_a1,,
o-Chlorofluorobenzen,,,,19.4,8.7,2.0,,,,104.9,halogenated,,0.25,1,hansen_a1,,
o-Chlorofluorobenzene,348-51-6,,,19.4,8.7,2.0,,,,,halogenated,,0.4,1,hspip_solvents,,
o-Chlorostyrene,2039-87-4,,,18.7,4.7,3.9,,,,126.8,halogenated,,0.55,2,hansen_a1,,
o-Chlorothiophenol,6320-03-2,,,20.2,7.0,10.0,,,,113.4,alcohol,,0.55,2,hansen_a1,,
o-Chlorotoluene,95-49-8,,,19.0,4.9,2.3,,,,,halogenated,,0.4,1,hspip_solvents,,
o-Dibromobenzene,583-53-9,,,20.7,6.5,5.3,,,,120.0,halogenated,,0.55,2,hansen_a1,,
o-Dichlorobenzene,,,,19.2,6.3,3.3,,,,112.8,halogenated,,0.25,1,hansen_a1,,
o-Difluorobenzen,,,,18.0,9.0,1.0,,,,98.5,halogenated,,0.25,1,hansen_a1,,
o-Difluorobenzene,367-11-3,,,18.0,9.0,1.0,,,,,halogenated,,0.4,1,hspip_solvents,,
o-Methoxyphenol (Guaiacol),90-05-1,,,18.0,8.2,13.3,,,,109.5,alcohol,,0.55,2,hansen_a1,,
o-n-Butyltoluene,1595-11-5,,,17.6,0.1,1.0,,,,171.3,aromatic,,0.55,2,hansen_a1,,
o-Xylene,95-47-6,,C8H10,17.8,1.0,3.1,106.17,,,121.2,aromatic,,0.55,2,accudyne_solvents,,
Octadecane,593-45-3,,,16.4,0.0,0.0,,,,326.9,hydrocarbon,,0.55,2,hansen_a1,,
Octamethylcyclotetrasiloxane,556-67-2,,,12.8,1.3,1.0,,,,,other,,0.4,1,hspip_solvents,,
Octane,111-65-9,,,15.5,0.0,0.0,,,,163.5,hydrocarbon,,0.55,2,hansen_a1,,
Octanoic acid (caprylic acid),124-07-2,,C8H16O2,15.1,3.3,8.2,144.21,,,159.0,acid,,0.7,3,accudyne_solvents,,
Octyl Acetate,112-14-1,,,15.8,2.9,5.1,,,,196.0,ester,,0.55,2,hansen_a1,,
Oleic Acid,112-80-1,,,16.0,2.8,6.2,,,,317.0,acid,,0.55,2,hansen_a1,,
Oleyl Alcohol,143-28-2,,,14.3,2.6,8.0,,,,316.0,alcohol,,0.55,2,hansen_a1,,
OS-10 (Hexamethyldisiloxane),107-46-0,,,12.6,2.0,0.0,,,,,other,,0.4,1,hspip_solvents,,
OS-20 (Octamethyltrisiloxane),107-51-7,,,12.2,1.8,0.0,,,,,other,,0.4,1,hspip_solvents,,
OS-30 (Decamethyltetrasiloxane),141-62-8,,,11.7,2.4,0.0,,,,,other,,0.4,1,hspip_solvents,,
Oxalic Acid,144-62-7,,,17.0,14.3,22.0,,,,47.4,acid,,0.55,2,hansen_a1,,
Oxalylchloride,79-37-8,,,16.1,3.8,7.5,,,,85.8,halogenated,,0.55,2,hansen_a1,,
Oxetane (Trimethylene Oxide),503-30-0,,,18.0,9.1,5.4,,,,65.0,other,,0.55,2,hansen_a1,,
Ozone,10028-15-6,,,19.8,4.2,0.0,,,,24.0,other,,0.55,2,hansen_a1,,
p-Anisidine (Methoxy Aniline),104-94-9,,,19.9,6.5,11.3,,,,113.3,amine,,0.55,2,hansen_a1,,
p-Bromobenzonitrile,623-00-7,,,20.4,9.3,5.8,,,,113.8,nitrile,,0.55,2,hansen_a1,,
p-Bromobenzoyl Chloride,586-75-4,,,20.2,6.5,5.5,,,,137.2,halogenated,,0.55,2,hansen_a1,,
p-Bromonitrobenzene,586-78-7,,,20.9,9.9,5.9,,,,103.7,nitro,,0.55,2,hansen_a1,,
p-Bromotoluene,106-38-7,,,19.3,6.8,4.1,,,,122.9,halogenated,,0.55,2,hansen_a1,,
p-Chloro Acetophenone,99-91-2,,,19.6,7.6,4.0,,,,129.7,ketone,,0.55,2,hansen_a1,,
p-Chlorobenzoyl Chloride,122-01-0,,,19.9,6.7,5.1,,,,127.1,halogenated,,0.55,2,hansen_a1,,
p-Chloronitrobenzene,100-00-5,,,20.4,9.6,4.2,,,,103.7,nitro,,0.55,2,hansen_a1,,
p-Chlorostyrene,1073-67-2,,,18.7,4.3,3.9,,,,128.3,halogenated,,0.55,2,hansen_a1,,
p-Chlorotoluene,106-43-4,,,19.1,6.2,2.6,,,,118.3,halogenated,,0.55,2,hansen_a1,,
p-Coumaryl Alcohol,3690-05-9,,,19.1,7.0,17.3,,,,136.5,alcohol,,0.55,2,hansen_a1,,
p-Dichlorobenzene,106-46-7,,,19.7,5.6,2.7,,,,118.6,halogenated,,0.55,2,hansen_a1,,
p-Diethyl Benzene,105-05-5,,,18.0,0.0,0.6,,,,156.9,aromatic,,0.55,2,hansen_a1,,
p-Divinyl Benzene,105-06-6,,,18.6,1.0,7.0,,,,142.8,aromatic,,0.55,2,hansen_a1,,
p-Fluoroanisole,459-60-9,,,18.7,7.3,6.7,,,,113.2,ether,,0.55,2,hansen_a1,,
p-n-Butyltoluene,1595-05-7,,,17.4,0.1,1.0,,,,174.2,aromatic,,0.55,2,hansen_a1,,
p-Nitro Toluene,99-99-0,,,20.1,9.6,3.9,,,,98.5,aromatic,,0.55,2,hansen_a1,,
p-Xylene,106-42-3,,C8H10,17.6,1.0,3.1,106.17,,,123.2,aromatic,,0.55,2,accudyne_solvents,,
Paracetamol,103-90-2,,,17.8,10.5,13.9,,,,151.2,other,,0.55,2,hansen_a1,,
Paraldehyde,123-63-7,,,16.6,7.5,7.3,,,,132.4,aldehyde,,0.55,2,hansen_a1,,
Paraquat,4685-14-7,,,19.5,8.8,5.9,,,,,other,,0.4,1,hspip_solvents,,
"Paraquat 1,1'-Dimethyl-4,4'-",,,,19.5,8.8,5.9,,,,205.7,other,,0.25,1,hansen_a1,,
Pentachloro Ethane,76-01-7,,,18.2,3.2,2.4,,,,120.9,halogenated,,0.55,2,hansen_a1,,
Pentachlorocyclopropane,6262-51-7,,,18.5,10.5,3.7,,,,128.5,halogenated,,0.55,2,hansen_a1,,
Pentachlorophenol,87-86-5,,,21.5,6.9,12.8,,,,134.7,alcohol,,0.55,2,hansen_a1,,
Pentafluorobenzophenon,,,,19.3,8.1,5.4,,,,185.5,halogenated,,0.25,1,hansen_a1,,
Pentafluorobenzophenone,652-29-9,,,19.3,8.1,5.4,,,,,halogenated,,0.4,1,hspip_solvents,,
Pentamethylene Sulfid,,,,18.5,6.3,8.9,,,,103.6,other,,0.25,1,hansen_a1,,
Pentanal (Valeraldehyde),110-62-3,,,15.7,9.4,5.8,,,,106.4,aldehyde,,0.55,2,hansen_a1,,
Pentane,109-66-0,,,14.5,0.0,0.0,,,,116.2,hydrocarbon,,0.55,2,hansen_a1,,
Pentanoic Acid,109-52-4,,,15.0,4.1,10.3,,,,109.2,acid,,0.55,2,hansen_a1,,
Perfluoro Dimet ylcyclohexane,,,,12.4,0.0,0.0,,,,217.4,fluorinated,,0.25,1,hansen_a1,,
Perfluoro Dimethylcyclohexane,374-77-6,,,12.4,0.0,0.0,,,,,fluorinated,,0.4,1,hspip_solvents,,
Perfluoro Ethylene (Tetrafluoro Ethylene,116-14-3,,,15.1,0.0,0.0,,,,,fluorinated,,0.4,1,hspip_solvents,,
Perfluoro Ethylene (Tetrafluoro Ethylene),,,,15.1,0.0,0.0,,,,65.8,fluorinated,,0.25,1,hansen_a1,,
Perfluorobutane,355-25-9,,,10.6,0.0,0.0,,,,,fluorinated,,0.4,1,hspip_solvents,,
Perfluoroheptane,335-57-9,,,12.0,0.0,0.0,,,,227.3,fluorinated,,0.55,2,hansen_a1,,
Perfluorohexane (PFC 5060),355-42-0,,,12.1,0.0,0.0,,,,,fluorinated,,0.4,1,hspip_solvents,,
Perfluoromet ylcyclohexane,,,,12.4,0.0,0.0,,,,196.0,fluorinated,,0.25,1,hansen_a1,,
Perfluoromethylcyclohexane,355-02-2,,,12.4,0.0,0.0,,,,,fluorinated,,0.4,1,hspip_solvents,,
